"clockTime","down","driveNetYards","drivePlayCount","driveSequenceNumber","driveTimeOfPossession","endClockTime","endYardLine","firstDown","goalToGo","nextPlayIsGoalToGo","nextPlayType","orderSequence","penaltyOnPlay","playClock","playDeleted","playDescription","playDescriptionWithJerseyNumbers","playId","playReviewStatus","isBigPlay","playType","playStats","prePlayByPlay","quarter","scoringPlay","scoringPlayType","shortDescription","specialTeamsPlay","stPlayType","timeOfDay","yardLine","yards","yardsToGo","latestPlay","possessionTeam.abbreviation","possessionTeam.nickName","possessionTeam.franchise.currentLogo.url","scoringTeam.id","scoringTeam.abbreviation","scoringTeam.nickName"
"10:48",4,15,6,13,"4:20","10:40","MIN 12",FALSE,FALSE,FALSE,"XP_KICK",2264,FALSE,"14",FALSE,"(10:48) T.Morstead punts 50 yards to MIN 12, Center-Z.Wood, fair catch by M.Sherels.","(10:48) 6-T.Morstead punts 50 yards to MIN 12, Center-49-Z.Wood, fair catch by 35-M.Sherels.",2264,NA,NA,"PUNT","list(statId = c(29, 30, 39), yards = c(50, 0, 0), playerName = c(""T.Morstead"", ""T.Morstead"", ""M.Sherels""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3731-3134953fb9f3"", ""32013030-2d30-3032-3731-3134953fb9f3"", ""32013030-2d30-3032-3735-3437429c92e6""))","NO  4-7  NO 38",3,FALSE,NA,"(10:48) T.Morstead punts 50 yards to MIN 12, Center-Z.Wood, fair catch by M.Sherels.",TRUE,NA,"19:50:25","NO 38",50,7,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"10:40",1,8,3,14,"2:05","","MIN 6",FALSE,FALSE,FALSE,"XP_KICK",2287,TRUE,"16",FALSE,"(10:40) D.Cook right guard to MIN 23 for 11 yards (D.Onyemata). PENALTY on MIN-B.O'Neill, Offensive Holding, 6 yards, enforced at MIN 12 - No Play.","(10:40) 33-D.Cook right guard to MIN 23 for 11 yards (93-D.Onyemata). PENALTY on MIN-75-B.O'Neill, Offensive Holding, 6 yards, enforced at MIN 12 - No Play.",2287,NA,NA,"PENALTY","list(statId = 93, yards = 6, playerName = ""B.O'Neill"", team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"", gsisPlayer.id = ""32013030-2d30-3033-3431-3538c04fccf9"")","MIN  1-10  MIN 12",3,FALSE,NA,"(10:40) D.Cook right guard to MIN 23 for 11 yards (D.Onyemata). PENALTY on MIN-B.O'Neill, Offensive Holding, 6 yards, enforced at MIN 12 - No Play.",FALSE,NA,"19:53:20","MIN 12",-6,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"10:12",1,8,3,14,"2:05","","MIN 9",FALSE,FALSE,FALSE,"XP_KICK",2319,FALSE,"2",FALSE,"(10:12) A.Mattison left tackle to MIN 9 for 3 yards (V.Bell; A.Klein).","(10:12) 25-A.Mattison left tackle to MIN 9 for 3 yards (24-V.Bell; 53-A.Klein).",2319,NA,FALSE,"RUSH","list(statId = c(10, 82, 82), yards = c(3, 0, 0), playerName = c(""A.Mattison"", ""V.Bell"", ""A.Klein""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3439-373266fec4d2"", ""32013030-2d30-3033-3239-3339a61e7393"", ""32013030-2d30-3033-3034-3633fea3232f""))","MIN  1-16  MIN 6",3,FALSE,NA,"(10:12) A.Mattison left tackle to MIN 9 for 3 yards (V.Bell; A.Klein).",FALSE,NA,"19:54:13","MIN 6",3,16,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"09:35",2,8,3,14,"2:05","","MIN 20",FALSE,FALSE,FALSE,"XP_KICK",2340,FALSE,"9",FALSE,"(9:35) K.Cousins pass short middle to D.Cook to MIN 20 for 11 yards (C.Jordan). Pass 4, YAC 7","(9:35) 8-K.Cousins pass short middle to 33-D.Cook to MIN 20 for 11 yards (94-C.Jordan). Pass 4, YAC 7",2340,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 79), yards = c(11, 4, 11, 0, 7, 0), playerName = c(""K.Cousins"", ""K.Cousins"", ""D.Cook"", ""D.Cook"", ""D.Cook"", ""C.Jordan""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", 
""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3032-3739-3632e017c382""))","MIN  2-13  MIN 9",3,FALSE,NA,"(9:35) K.Cousins pass short middle to D.Cook to MIN 20 for 11 yards (C.Jordan). Pass 4, YAC 7",FALSE,NA,"19:54:50","MIN 9",11,13,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"08:52",3,8,3,14,"2:05","","MIN 20",FALSE,FALSE,FALSE,"XP_KICK",2364,FALSE,"5",FALSE,"(8:52) (Shotgun) K.Cousins pass incomplete short right to O.Johnson.","(8:52) (Shotgun) 8-K.Cousins pass incomplete short right to 81-O.Johnson.",2364,NA,FALSE,"PASS","list(statId = c(7, 14, 115, 112), yards = c(0, 0, 0, 5), playerName = c(NA, ""K.Cousins"", ""O.Johnson"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3032-3936-303492e9d55e""))","MIN  3-2  MIN 20",3,FALSE,NA,"(8:52) (Shotgun) K.Cousins pass incomplete short right to O.Johnson.",FALSE,NA,"19:55:33","MIN 20",0,2,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"08:48",4,8,3,14,"2:05","08:35","NO 19",FALSE,FALSE,FALSE,"XP_KICK",2390,TRUE,"8",FALSE,"(8:48) B.Colquitt punts 46 yards to NO 34, Center-A.Cutting. D.Harris to MIN 43 for 23 yards (A.Cutting). PENALTY on NO-J.Gray, Illegal Blindside Block, 15 yards, enforced at NO 34.","(8:48) 2-B.Colquitt punts 46 yards to NO 34, Center-58-A.Cutting. 11-D.Harris to MIN 43 for 23 yards (58-A.Cutting). PENALTY on NO-48-J.Gray, Illegal Blindside Block, 15 yards, enforced at NO 34.",2390,NA,NA,"PUNT","list(statId = c(29, 33, 79, 93), yards = c(46, 0, 0, 15), playerName = c(""B.Colquitt"", ""D.Harris"", ""A.Cutting"", ""J.Gray""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3635-31361c4d7f0a"", ""32013030-2d30-3033-3532-3135f132f2f7"", ""32013030-2d30-3033-3537-3039ceaabdb9"", ""32013030-2d30-3033-3431-3136f943b976""
))","MIN  4-2  MIN 20",3,FALSE,NA,"(8:48) B.Colquitt punts 46 yards to NO 34, Center-A.Cutting. D.Harris to MIN 43 for 23 yards (A.Cutting). PENALTY on NO-J.Gray, Illegal Blindside Block, 15 yards, enforced at NO 34.",TRUE,NA,"19:56:12","MIN 20",61,2,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"08:35",1,-1,3,15,"1:35","","NO 9",FALSE,FALSE,FALSE,"XP_KICK",2426,FALSE,"11",FALSE,"(8:35) D.Brees sacked at NO 9 for -10 yards (E.Griffen).","(8:35) 9-D.Brees sacked at NO 9 for -10 yards (97-E.Griffen).",2426,NA,NA,"SACK","list(statId = c(20, 83, 110, 79, 120, 402), yards = c(-10, -10, 0, 0, 0, 10), playerName = c(""D.Brees"", ""E.Griffen"", ""E.Griffen"", ""E.Griffen"", ""E.Griffen"", ""E.Griffen""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3035-33318e1e348d"", 
""32013030-2d30-3032-3737-3031290b02d4"", ""32013030-2d30-3032-3737-3031290b02d4"", ""32013030-2d30-3032-3737-3031290b02d4"", ""32013030-2d30-3032-3737-3031290b02d4"", ""32013030-2d30-3032-3737-3031290b02d4""))","NO  1-10  NO 19",3,FALSE,NA,"(8:35) D.Brees sacked at NO 9 for -10 yards (E.Griffen).",FALSE,NA,"20:00:01","NO 19",-10,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"07:53",2,-1,3,15,"1:35","","NO 18",FALSE,FALSE,FALSE,"XP_KICK",2445,FALSE,"5",FALSE,"(7:53) (Shotgun) D.Brees pass short left to A.Kamara pushed ob at NO 18 for 9 yards (A.Barr). Pass 4, YAC 5","(7:53) (Shotgun) 9-D.Brees pass short left to 41-A.Kamara pushed ob at NO 18 for 9 yards (55-A.Barr). Pass 4, YAC 5",2445,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 79), yards = c(9, 4, 9, 0, 5, 0), playerName = c(""D.Brees"", ""D.Brees"", ""A.Kamara"", ""A.Kamara"", ""A.Kamara"", ""A.Barr""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""NO"", ""NO"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3035-33318e1e348d"", 
""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3033-3132-35365e470a5e""))","NO  2-20  NO 9",3,FALSE,NA,"(7:53) (Shotgun) D.Brees pass short left to A.Kamara pushed ob at NO 18 for 9 yards (A.Barr). Pass 4, YAC 5",FALSE,NA,"20:00:44","NO 9",9,20,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"07:14",3,-1,3,15,"1:35","","NO 18",FALSE,FALSE,FALSE,"XP_KICK",2469,FALSE,"3",FALSE,"(7:14) (Shotgun) D.Brees pass incomplete short left to M.Thomas (X.Rhodes).","(7:14) (Shotgun) 9-D.Brees pass incomplete short left to 13-M.Thomas (29-X.Rhodes).",2469,NA,FALSE,"PASS","list(statId = c(7, 14, 115, 85, 112), yards = c(0, 0, 0, 0, 12), playerName = c(NA, ""D.Brees"", ""M.Thomas"", ""X.Rhodes"", ""D.Brees""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""NO"", ""NO"", ""NO"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3035-3735b599af52"", 
""32013030-2d30-3032-3035-33318e1e348d""))","NO  3-11  NO 18",3,FALSE,NA,"(7:14) (Shotgun) D.Brees pass incomplete short left to M.Thomas (X.Rhodes).",FALSE,NA,"20:01:29","NO 18",0,11,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"07:08",4,-1,3,15,"1:35","07:00","MIN 36",FALSE,FALSE,FALSE,"XP_KICK",2495,FALSE,"10",FALSE,"(7:08) T.Morstead punts 46 yards to MIN 36, Center-Z.Wood, fair catch by M.Sherels.","(7:08) 6-T.Morstead punts 46 yards to MIN 36, Center-49-Z.Wood, fair catch by 35-M.Sherels.",2495,NA,NA,"PUNT","list(statId = c(29, 39), yards = c(46, 0), playerName = c(""T.Morstead"", ""M.Sherels""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3731-3134953fb9f3"", ""32013030-2d30-3032-3735-3437429c92e6""))","NO  4-11  NO 18",3,FALSE,NA,"(7:08) T.Morstead punts 46 yards to MIN 36, Center-Z.Wood, fair catch by M.Sherels.",TRUE,NA,"20:02:07","NO 18",46,11,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"07:00",1,64,8,16,"3:37","","MIN 46",TRUE,FALSE,FALSE,"XP_KICK",2514,TRUE,"15",FALSE,"(7:00) K.Cousins pass incomplete short right to I.Smith. PENALTY on NO-C.Gardner-Johnson, Defensive Pass Interference, 10 yards, enforced at MIN 36 - No Play.","(7:00) 8-K.Cousins pass incomplete short right to 84-I.Smith. PENALTY on NO-22-C.Gardner-Johnson, Defensive Pass Interference, 10 yards, enforced at MIN 36 - No Play.",2514,NA,NA,"PENALTY","list(statId = c(5, 93), yards = c(0, 10), playerName = c(NA, ""C.Gardner-Johnson""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3532-3533f7d2f9e1""))","MIN  1-10  MIN 36",3,FALSE,NA,"(7:00) K.Cousins pass incomplete short right to I.Smith. PENALTY on NO-C.Gardner-Johnson, Defensive Pass Interference, 10 yards, enforced at MIN 36 - No Play.",FALSE,NA,"20:05:03","MIN 36",10,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"06:55",1,64,8,16,"3:37","","MIN 47",FALSE,FALSE,FALSE,"XP_KICK",2553,FALSE,"12",FALSE,"(6:55) D.Cook left tackle to MIN 47 for 1 yard (A.Klein).","(6:55) 33-D.Cook left tackle to MIN 47 for 1 yard (53-A.Klein).",2553,NA,FALSE,"RUSH","list(statId = c(10, 79), yards = 1:0, playerName = c(""D.Cook"", ""A.Klein""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3034-3633fea3232f""))","MIN  1-10  MIN 46",3,FALSE,NA,"(6:55) D.Cook left tackle to MIN 47 for 1 yard (A.Klein).",FALSE,NA,"20:05:50","MIN 46",1,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"06:20",2,64,8,16,"3:37","","MIN 47",FALSE,FALSE,FALSE,"XP_KICK",2574,FALSE,"10",FALSE,"(6:20) K.Cousins pass incomplete short middle to A.Thielen (S.Tuttle).","(6:20) 8-K.Cousins pass incomplete short middle to 19-A.Thielen (99-S.Tuttle).",2574,NA,FALSE,"PASS","list(statId = c(14, 115, 85, 112), yards = c(0, 0, 0, 0), playerName = c(""K.Cousins"", ""A.Thielen"", ""S.Tuttle"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3534-3039e2adb545"", ""32013030-2d30-3032-3936-303492e9d55e""
))","MIN  2-9  MIN 47",3,FALSE,NA,"(6:20) K.Cousins pass incomplete short middle to A.Thielen (S.Tuttle).",FALSE,NA,"20:06:24","MIN 47",0,9,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"06:15",3,64,8,16,"3:37","","NO 19",TRUE,FALSE,FALSE,"XP_KICK",2596,FALSE,"3",FALSE,"(6:15) (Shotgun) K.Cousins pass deep right to A.Thielen to NO 19 for 34 yards (M.Williams) [D.Davis]. Pass 28, YAC 6","(6:15) (Shotgun) 8-K.Cousins pass deep right to 19-A.Thielen to NO 19 for 34 yards (43-M.Williams) [56-D.Davis]. Pass 28, YAC 6",2596,NA,TRUE,"PASS","list(statId = c(4, 6, 15, 111, 21, 115, 113, 110, 79), yards = c(0, 0, 34, 28, 34, 0, 6, 0, 0), playerName = c(NA, NA, ""K.Cousins"", ""K.Cousins"", ""A.Thielen"", ""A.Thielen"", ""A.Thielen"", ""D.Davis"", ""M.Williams""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", 
""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(NA, NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3033-3030-3335960ad201"", ""32013030-2d30-3032-3936-3037bf74ff59"", ""32013030-2d30-3033-3338-39343397c6cc""))","MIN  3-9  MIN 47",3,FALSE,NA,"(6:15) (Shotgun) K.Cousins pass deep right to A.Thielen to NO 19 for 34 yards (M.Williams) [D.Davis]. Pass 28, YAC 6",FALSE,NA,"20:07:07","MIN 47",34,9,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"05:50",1,64,8,16,"3:37","","NO 11",FALSE,FALSE,FALSE,"XP_KICK",2620,FALSE,"22",FALSE,"(5:50) K.Cousins pass short left to O.Johnson to NO 11 for 8 yards (D.Davis; J.Jenkins). Pass 3, YAC 5","(5:50) 8-K.Cousins pass short left to 81-O.Johnson to NO 11 for 8 yards (56-D.Davis; 20-J.Jenkins). Pass 3, YAC 5",2620,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 82, 82), yards = c(8, 3, 8, 0, 5, 0, 0), playerName = c(""K.Cousins"", ""K.Cousins"", ""O.Johnson"", ""O.Johnson"", ""O.Johnson"", ""D.Davis"", ""J.Jenkins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", 
""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3032-3936-3037bf74ff59"", ""32013030-2d30-3032-3936-383164609c06""))","MIN  1-10  NO 19",3,FALSE,NA,"(5:50) K.Cousins pass short left to O.Johnson to NO 11 for 8 yards (D.Davis; J.Jenkins). Pass 3, YAC 5",FALSE,NA,"20:08:05","NO 19",8,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"05:28",2,64,8,16,"3:37","","NO 10",FALSE,FALSE,FALSE,"XP_KICK",2648,FALSE,"26",FALSE,"(5:28) D.Cook left guard to NO 10 for 1 yard (M.Brown; D.Davis).","(5:28) 33-D.Cook left guard to NO 10 for 1 yard (90-M.Brown; 56-D.Davis).",2648,NA,FALSE,"RUSH","list(statId = c(10, 82, 82), yards = c(1, 0, 0), playerName = c(""D.Cook"", ""M.Brown"", ""D.Davis""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3232-36311288bbe7"", ""32013030-2d30-3032-3936-3037bf74ff59""))","MIN  2-2  NO 11",3,FALSE,NA,"(5:28) D.Cook left guard to NO 10 for 1 yard (M.Brown; D.Davis).",FALSE,NA,"20:09:16","NO 11",1,2,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"04:47",3,64,8,16,"3:37","","NO 1",TRUE,FALSE,TRUE,"XP_KICK",2673,FALSE,"4",FALSE,"(4:47) K.Cousins pass short right to S.Diggs to NO 1 for 9 yards (M.Williams). Pass 9, YAC 0","(4:47) 8-K.Cousins pass short right to 14-S.Diggs to NO 1 for 9 yards (43-M.Williams). Pass 9, YAC 0",2673,NA,FALSE,"PASS","list(statId = c(4, 6, 15, 111, 21, 115, 113, 79), yards = c(0, 0, 9, 9, 9, 0, 0, 0), playerName = c(NA, NA, ""K.Cousins"", ""K.Cousins"", ""S.Diggs"", ""S.Diggs"", ""S.Diggs"", ""M.Williams""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""
), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3135-383848cdfbb6"", ""32013030-2d30-3033-3135-383848cdfbb6"", ""32013030-2d30-3033-3135-383848cdfbb6"", ""32013030-2d30-3033-3338-39343397c6cc""))","MIN  3-1  NO 10",3,FALSE,NA,"(4:47) K.Cousins pass short right to S.Diggs to NO 1 for 9 yards (M.Williams). Pass 9, YAC 0",FALSE,NA,"20:09:58","NO 10",9,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"04:08",1,64,8,16,"3:37","","NO 1",FALSE,TRUE,TRUE,"XP_KICK",2697,FALSE,"9",FALSE,"(4:08) K.Cousins up the middle to NO 1 for no gain (C.Robertson; S.Tuttle).","(4:08) 8-K.Cousins up the middle to NO 1 for no gain (52-C.Robertson; 99-S.Tuttle).",2697,NA,FALSE,"RUSH","list(statId = c(10, 82, 82), yards = c(0, 0, 0), playerName = c(""K.Cousins"", ""C.Robertson"", ""S.Tuttle""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3838-333490e08357"", ""32013030-2d30-3033-3534-3039e2adb545""))","MIN  1-Goal  NO 1",3,FALSE,NA,"(4:08) K.Cousins up the middle to NO 1 for no gain (C.Robertson; S.Tuttle).",FALSE,NA,"20:10:37","NO 1",0,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"03:30",2,64,8,16,"3:37","03:23","",TRUE,TRUE,FALSE,"XP_KICK",2722,FALSE,"7",FALSE,"(3:30) D.Cook right guard for 1 yard, TOUCHDOWN.","(3:30) 33-D.Cook right guard for 1 yard, TOUCHDOWN.",2722,NA,FALSE,"RUSH","list(statId = c(3, 11), yards = 0:1, playerName = c(NA, ""D.Cook""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3338-39337f9ee497""))","MIN  2-Goal  NO 1",3,TRUE,"TD","(3:30) D.Cook right guard for 1 yard, TOUCHDOWN.",FALSE,NA,"20:11:14","NO 1",1,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu","10043000-2019-8ed4-5a69-08ce2bf7af27","MIN","Vikings"
